gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2838922847	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/76867831	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Pococí		PRESENT	4	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.593611	-83.526687	10.0						2013-06-11T00:00:00	11	6	2013	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.76867831				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:47.663Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2838676799	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/77392005	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Pococí		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.593532	-83.527403	10.0						2013-07-03T00:00:00	3	7	2013	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.77392005				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:42.103Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2838673138	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/80003370	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Tortuguero NP		PRESENT	3	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.527995	-83.513751	10.0						2013-10-31T00:00:00	31	10	2013	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.80003370				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:52.899Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2838653892	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/77250370	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Pococí		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.593532	-83.527403	10.0						2013-07-01T00:00:00	1	7	2013	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.77250370				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:42.230Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2838634739	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/77250410	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Pococí		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.593532	-83.527403	10.0						2013-06-27T00:00:00	27	6	2013	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.77250410				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:41.399Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2838616542	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/63447078	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Sarapiquí		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.41972	-84.074803	1000.0						2012-02-11T00:00:00	11	2	2012	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.63447078				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:03.186Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2838614749	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/77250399	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Pococí		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.593532	-83.527403	10.0						2013-06-27T00:00:00	27	6	2013	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.77250399				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:03.125Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2838529506	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/61658923	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - La Selva Reserve		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.418942	-84.017147	1000.0						2011-11-09T00:00:00	9	11	2011	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.61658923				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:27.621Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2838514507	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/61682641	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - La Selva Reserve		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.426518	-84.021885	1000.0						2011-11-11T00:00:00	11	11	2011	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.61682641				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:27.637Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2838513592	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/62291151	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - La Selva Reserve		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.422988	-84.019833	100.0						2011-11-12T00:00:00	12	11	2011	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.62291151				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:56.544Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2838388464	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/62307345	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Pococí		PRESENT	4	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.585355	-83.526443	100.0						2011-11-16T00:00:00	16	11	2011	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.62307345				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:50.405Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2838353600	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/62277145	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - La Selva Reserve		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.42819	-84.022522	100.0						2011-11-10T00:00:00	10	11	2011	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.62277145				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:44.287Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2838339072	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/71077738	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Pococí		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.571392	-83.519663	100.0						2012-08-18T00:00:00	18	8	2012	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.71077738				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:02.411Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2838291421	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/61670490	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - La Selva Reserve		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.42819	-84.022522	100.0						2011-11-10T00:00:00	10	11	2011	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.61670490				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:43.515Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2838040514	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/105247351	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - La Selva Reserve		PRESENT	3	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.424298	-84.008463	25.0						2015-07-29T00:00:00	29	7	2015	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.105247351				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:43.915Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2837765568	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/185027188	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - La Selva Reserve		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.419612	-84.024081	999.0						2015-04-06T00:00:00	6	4	2015	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.185027188				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:35.820Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2837513644	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/167130322	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Sarapiquí		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.438555	-84.007706	25.0						2019-02-01T00:00:00	1	2	2019	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.167130322				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:58.981Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2837488022	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/166326434	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Sarapiquí		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.451379	-84.068237	25.0						2018-12-09T00:00:00	9	12	2018	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.166326434				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:03.443Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2837462908	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/171315922	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Tortuguero		PRESENT	6	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.537454	-83.503468	10.0						2019-03-18T00:00:00	18	3	2019	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.171315922				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:44.091Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2837268166	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/169784201	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Pococí		PRESENT	5	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.548889	-83.505	100.0						2019-01-25T00:00:00	25	1	2019	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.169784201				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:42.369Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2837144436	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/178020569	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Tortuguero		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.54001	-83.502523	65.0						2019-06-26T00:00:00	26	6	2019	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.178020569				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:26.588Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2837114978	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/162394972	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus	ambiguus	SUBSPECIES	Ara ambiguus ambiguus	Ara ambiguus ambiguus		CR	Costa Rica - Pococí		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.577998	-83.521964	10.0						2018-05-08T00:00:00	8	5	2018	6170723	5959233	HUMAN_OBSERVATION		Observations	OBS.162394972				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:53.875Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2837109493	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/178220557	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Tortuguero		PRESENT	8	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.544099	-83.505793	100.0						2019-07-28T00:00:00	28	7	2019	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.178220557				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:00.452Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2837104403	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/168630168	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Tortuguero		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.537323	-83.50544	25.0						2019-03-04T00:00:00	4	3	2019	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.168630168				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:44.813Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2836899515	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/161205863	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Pococí		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.624715	-83.539824	100.0						2018-08-08T00:00:00	8	8	2018	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.161205863				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:28.530Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2836889677	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/147495555	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - La Selva Reserve		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.431055	-84.003517	25.0						2018-01-09T00:00:00	9	1	2018	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.147495555				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:41.030Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2836878756	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/168494338	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - La Selva Reserve		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.431873	-84.008817	100.0						2017-02-26T00:00:00	26	2	2017	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.168494338				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:33.257Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2836862954	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/149668326	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Tortuguero		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.54096	-83.5025	100.0						2018-01-09T00:00:00	9	1	2018	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.149668326				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:40.886Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2836855430	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/159872464	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Pococí		PRESENT	3	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.600457	-83.532158	5.0						2018-07-12T00:00:00	12	7	2018	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.159872464				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:40.928Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2836811361	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/160063126	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Pococí		PRESENT	9	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.542802	-83.512929	25.0						2018-07-12T00:00:00	12	7	2018	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.160063126				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:32.561Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2836791232	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/171248110	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Tortuguero		PRESENT	3	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.539584	-83.50316	100.0						2019-03-16T00:00:00	16	3	2019	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.171248110				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:56.665Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2836717012	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/169916103	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Sarapiquí		PRESENT	4	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.434595	-84.002323	10.0						2018-03-06T00:00:00	6	3	2018	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.169916103				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:24.328Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2836698836	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/157681908	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Tortuguero		PRESENT	12	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.54377	-83.503935	25.0						2018-05-31T00:00:00	31	5	2018	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.157681908				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:45:00.304Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2836684692	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/167025359	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - La Selva Reserve		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.439071	-84.011047	25.0						2019-01-19T00:00:00	19	1	2019	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.167025359				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:46.786Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2836568429	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/122230508	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - La Selva Reserve		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.4365	-84.0097	5.0						2016-01-31T00:00:00	31	1	2016	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.122230508				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:59.077Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2836526389	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/166788972	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - La Selva Reserve		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.433598	-84.01368	25.0						2019-01-18T00:00:00	18	1	2019	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.166788972				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:29.458Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2836517416	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/166788949	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - La Selva Reserve		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.43883	-84.01078	25.0						2019-01-18T00:00:00	18	1	2019	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.166788949				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:33.815Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2836450305	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/134399348	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - La Selva Reserve		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.4372	-84.0111	5.0						2017-02-05T00:00:00	5	2	2017	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.134399348				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:57.957Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2836392419	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/134361584	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - La Selva Reserve		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.4313	-84.0041	10.0						2017-02-05T00:00:00	5	2	2017	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.134361584				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:29.052Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2836390466	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/155352685	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Ara	Ara ambiguus		SPECIES	Ara ambiguus (Bechstein, 1811)	Ara ambiguus		CR	Costa Rica - Pococí		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	10.536583	-83.530238	25.0						2018-04-24T00:00:00	24	4	2018	5959233	5959233	HUMAN_OBSERVATION		Observations	OBS.155352685				CC_BY_NC_4_0	Stichting Natuurinformatie				2020-09-05T06:44:44.066Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
